☆ 第1页 ☆
我院2014年学术型硕士研究生招生调剂信息（国家线已公布，更新） ☛ 20140317
我院召开研究生专业指导组召集人会议 ☛ 20140314

☆ 第21页 ☆
我院教师参加广东省人力资源研究会学术活动 ☛ 20140307
华南师范大学-长沙理工大学协同创新中心专家研讨会顺利举行 ☛ 20140117
广州大学经济与统计学院政工干部来我院交流学习 ☛ 20140114
经济行为科学重点实验室获批为省重点实验室 ☛ 20140107
王忠教授参加广州市城管委垃圾分类计量收费宣传周活动 ☛ 20140106
我院获3项广东省学科与专业建设专项资金项目 ☛ 20140106
我院举行2014年研究生元旦嘉年华活动 ☛ 20140103
著名学者刘元春教授前来华师MBA开设讲座 ☛ 20131226
2012级MBA案例分析比赛成功落下帷幕 ☛ 20131224
我院人力资源管理系2010级专业实习总结大会圆满完成 ☛ 20131224
我院承办的第五届“挑战杯”华南师范大学大学生创业计划竞赛圆满结束 ☛ 20131224
刘青教授应邀出席校图书馆课题结题会议并做学术报告 ☛ 20131223
我院喜获研究生新生教育评比一等奖 ☛ 20131220
吴明琴博士参加厦门大学劳动经济学专题讨论会 ☛ 20131220
谌新民教授为省人社厅作十八届三中全会精神辅导报告 ☛ 20131220
邬锦雯教授与香港理工大学洽谈未来多项合作项目 ☛ 20131216
蔡一鸣副教授参加第十二届全国高校国际贸易学科协作组会议 ☛ 20131216
程振源、张华初两位教授参加全国老年健康研讨暨数据分析培训会 ☛ 20131216
张程睿副教授参加中国会计学会管理会计与应用专业委员会2013年学术年会 ☛ 20131212
曹宗平教授、李金华副教授参加第十二届全国高校物流专业教学研讨会 ☛ 20131211

☆ 第22页 ☆
“中国农村”读书会系列活动圆满成功 ☛ 20131209
肖勇副教授参加2013中国信息经济学会学术年会 ☛ 20131209
我院举办青年校友企业家创业论坛 ☛ 20131204
经管学院2012级“一战到底”迎80周年校庆 综合知识竞赛 ☛ 20131203
盛小平教授、刘青教授参加广东省图书馆学会2013年学术年会 ☛ 20131203
胡靖教授出席“毛泽东与当代中国”国际学术研讨会 ☛ 20131203
王余光教授和黄如花教授学术讲座成功举办 ☛ 20131202
经济与管理学院成功举办华南师范大学图书情报学科建设三十年纪念活动 ☛ 20131202
长江学者黄少安教授来我院讲学 ☛ 20131202
我院荣获大学生暑期社会实践先进单位称号 ☛ 20131129
​80周年校庆经济与管理学院接待工作安排 ☛ 20131127
经济与管理学院举办迎80周年校庆系列学术活动 ☛ 20131127
我院2013-2014学年度“曾永裕奖学金”候选人公示 ☛ 20131126
张曙光教授到我院讲学 ☛ 20131126
十八届三中全会精神与中国长远发展战略研讨会在我院召开 ☛ 20131125
香港大学赵耀华教授来我院讲学 ☛ 20131125
马斌教授就社会保障制度接受广东卫视、广州卫视采访 ☛ 20131121
华南师大80周年校庆经管学院致校友邀请函 ☛ 20131120
我院三位教师参加第十三届中国经济学年会 ☛ 20131120
校长刘鸣出席我院领导班子民主生活会 ☛ 20131120

☆ 第23页 ☆
屠新曙教授荣获第八届全国知识产权优秀调研报告暨优秀软科学研究成果三等奖 ☛ 20131118
董志强教授到重庆理工大学讲学 ☛ 20131118
董志强教授出席中国制度经济学年会并获优秀论文奖 ☛ 20131118
肖勇副教授参加信息系统协会中国分会第五届全国大会（CNAIS2013） ☛ 20131115
肖勇副教授应邀参加2013年中国图书馆年会 ☛ 20131115
我院顺利召开2014届毕业研究生就业动员大会 ☛ 20131114
中国科学院国家科学图书馆初景利教授学术讲座成功举行 ☛ 20131114
华南师范大学第六届“勷勤论坛”之名家讲坛赖德胜讲座 ☛ 20131113
Ten Ten向上，创造辉煌——我院举行第十届田径运动会 ☛ 20131113
谈大军副教授赴哈尔滨参加学术会议并作主题报告 ☛ 20131113
杨清教授参加中国新兴经济体研究会2013年年会并作主题发言 ☛ 20131113
迎校庆80周年活动之“创业校友讲坛”顺利开讲 ☛ 20131112
中国人力资源开发研究会劳动关系分会第6届年会暨学术研讨会在我校举行 ☛ 20131112
下半年体检通知 ☛ 20131112
束漫教授带领研究生参加“2013中国图书馆年会” ☛ 20131112
勷勤论坛经管分论坛名家讲坛之姚先国教授讲座成功举办 ☛ 20131111
勷勤论坛经管分论坛名家讲坛之刘诚教授讲座成功举办 ☛ 20131111
我院出台学生学术科技创新奖励条例 ☛ 20131107
浙江大学姚先国教授讲座通知 ☛ 20131107
法国雷恩商学院代表来我院洽谈合作培养项目 ☛ 20131107

☆ 第24页 ☆
我院邓树添老师荣获省创业指导课程教学（实训)比赛二等奖 ☛ 20131030
我院教师参加广东省人力资源研究会成立大会 ☛ 20131024
陆铭陈钊教授受聘我院兼职教授 ☛ 20131023
我院学生在第十三届全国“挑战杯”中荣获二等奖 ☛ 20131021
悉尼科技大学商学院副院长到我院访问 ☛ 20131018
我院教师参加中国劳动学会劳动科学教育分会2013年年会 ☛ 20131016
科学出版社经济管理法律分社负责人来访我院洽谈合作事宜 ☛ 20131011
我院2013年度研究生国家奖学金初评推荐名单公示 ☛ 20131010
永杰教授率队赴狮山调研劳动关系 ☛ 20131010
我院2014年接收推荐免试攻读硕士学位研究生复试通知 ☛ 20131010
我院获批一项省级大学生校外实践基地建设项目 ☛ 20131009
加拿大《跨国公司评论》杂志负责人访问我院 ☛ 20131009
杨清教授应邀交流“中国-海南旅游消费价格指数”项目情况 ☛ 20131009
经济与管理学院与财务处联合举办财会知识竞赛 ☛ 20131008
董志强教授接受《南方日报》专访谈营商环境和城镇化 ☛ 20131008
我院成功举办2013“E Meet”迎新晚会 ☛ 20131008
教务处罗一帆副处长赴我院本科生实习基地——广州图书馆检查调研 ☛ 20130930
我院3门精品课程获准升级为广东省精品开放课程 ☛ 20130930
我院获批广东省高等教育教学改革重点项目 ☛ 20130930
我院经济学专业获批广东省专业综合改革试点建设项目 ☛ 20130930

☆ 第25页 ☆
魏下海副教授、董志强教授在《经济研究》发表学术论文 ☛ 20130930
彭璧玉教授应邀出席底线民生保障理论与实务专题座谈会 ☛ 20130930
董志强教授应邀出席中英营商环境研讨会 ☛ 20130929
英国《经济学家》周刊记者访问我院“三农”所 ☛ 20130927
华南理工大学经贸学院副院长田秋生教授到我院讲学 ☛ 20130927
我院关于2014年接收推荐免试攻读学术型硕士研究生的通知 ☛ 20130917
北京物资学院劳动科学与法律学院到我院交流 ☛ 20130916
香港理工大学刘亚博士访问“三农”所 ☛ 20130916
我院举办5场群众路线教育实践活动座谈会 ☛ 20130913
经管学院新生军训顺利展开 ☛ 20130906
学院领导看望离退休老同志和生病住院教师 ☛ 20130904
经管学院成功举办新生家长见面会 ☛ 20130904
经管学院喜迎2013级新生 ☛ 20130902
我院建立大学生创业实践基地“砚湖书吧” ☛ 20130902
我院陈创练博士获批2013年度国家自然科学基金项目 ☛ 20130827
我院党政领导带队开展大学生暑期“三下乡”活动 ☛ 20130724
我院参与华南师范大学2013年校园开放日活动 ☛ 20130624
我院新增李增福、林勇、冯巨章三位博士生导师 ☛ 20130619
我院2项广州市社会科学规划2013年课题获得立项 ☛ 20130614
我院合唱团在华南师范大学合唱比赛中获得优异成绩 ☛ 20130613

☆ 第26页 ☆
我院举行2013届毕业生党员座谈会 ☛ 20130609
我院举行2013届毕业生党员专题教育大会 ☛ 20130608
我院举行“喜迎校庆80周年暨纪念华南经济论坛100期•经济学研究与方法论研讨会” ☛ 20130607
我院荣获校第一届大学生创业大赛优秀组织奖金奖 ☛ 20130604
我院学生在第十二届广东省“挑战杯”竞赛中获得优异成绩 ☛ 20130604
我院2项2013年度教育部人文社会科学研究一般项目获得立项 ☛ 20130530
我院2项2013年度教育部人文社会科学研究一般项目获得立项 ☛ 20130530
我院研究生党员赴黄花岗烈士墓园开展爱国主义教育活动 ☛ 20130527
我院举行学生学年评优条例修订座谈会 ☛ 20130523
我院成功举办第二届华南地区图书情报学研究生论坛 ☛ 20130522
复旦大学章元副教授来我院主讲第98期华南经济论坛 ☛ 20130520
我院2013年招收博士研究生拟录取名单公示 ☛ 20130517
我院辅导员在第二届广东省高校辅导员职业技能竞赛中荣获佳绩 ☛ 20130516
我院陈孝明等20位研究生喜获2012年度研究生国家奖学金 ☛ 20130513
我院马斌教授接受南方日报、广东卫视采访 ☛ 20130513
三峡大学经济与管理学院来我院交流 ☛ 20130506
我院2013年招收博士研究生复试名单公示与复试安排 ☛ 20130503
我院与澳大利亚科廷大学、悉尼科技大学联合培养本科生工作进展顺利 ☛ 20130503
关于华南师范大学80周年校庆邀请函及征集我院校友信息的函 ☛ 20130423
我院2013年学术型硕士研究生拟破格录取名单公示 ☛ 20130422

☆ 第27页 ☆
著名华裔经济学家诺丁汉大学姚树洁教授受聘我校名誉教授 ☛ 20130418
我院举行第九届教师“教坛新星”竞赛 ☛ 20130418
清华大学蔡继明教授讲座海报 ☛ 20130417
我院2013年学术型硕士研究生拟录取名单公示与事项通知 ☛ 20130412
我院董志强教授荣获教育部第六届高等学校科学研究优秀成果奖 ☛ 20130408
复旦大学经济学院罗长远副教授主讲第109期华南经济论坛 ☛ 20130404
我院2013年招收学术型硕士研究生破格复试名单公示 ☛ 20130404
我院2013年招收学术型硕士研究生复试名单与复试安排 ☛ 20130403
罗燕老师受邀访问教育厅罗伟其厅长 ☛ 20130326
我院喜获“广东省高校学生事务管理精品项目” ☛ 20130325
我院成功举办公务员考试培训讲座 ☛ 20130315
我院2013年接收学术型硕士研究生招生调剂信息 ☛ 20130313
我院研究生曾翠获广东省优秀硕士学位论文奖 ☛ 20130306
我校10项课题拟获2012年度省学科共建项目 ☛ 20130301
我院2012年度研究生国家奖学金初评推荐名单公示 ☛ 20130301
我院喜获研究生就业先进单位一等奖和多项就业奖项 ☛ 20130117
我院承办全国第八、九批MBA培养院校工作交流研讨会 ☛ 20130114
中国农业银行广东省分行石佩晖副行长受聘为我校客座教授 ☛ 20130103
我院2013年研究生“元旦嘉年华”晚会圆满举行 ☛ 20121231
齐心协力共参与，优异成绩迎新年 ☛ 20121231

☆ 第28页 ☆
我校13项课题获批广东省哲学社会科学“十二五”规划2012年度项目 ☛ 20121230
学院迎新年趣味运动会选拔 ☛ 20121228
我院承办广东省系统工程学会年会 ☛ 20121226
我院荣获学校第五届“勷勤论坛”学院优秀组织奖一等奖 ☛ 20121224
我院2012-2013学年度研究生“华藏奖学金”候选人公示 ☛ 20121221
诺丁汉大学姚树洁教授作客新世纪论坛 ☛ 20121221
我院理论经济学获批广东省优势重点学科 ☛ 20121220
院喜夺第五届“挑战杯”华南师范大学学生课外学术科技作品竞赛优胜杯 ☛ 20121218
英国诺丁汉大学当代中国学学院院长姚树洁教授到我院讲学 ☛ 20121214
硅谷商业模式与高科技创新——硅谷专家林仕博士讲学 ☛ 20121213
我院2012-2013学年度“曾永裕奖学金”候选人公示 ☛ 20121212
我院喜获阳光体育系列活动团体总分第二名 ☛ 20121212
“勷勤论坛”经管分论坛之学术沙龙－－英国诺丁汉大学当代中国学学院姚树洁院长讲座 ☛ 20121207
海报:华南师范大学创业教育系列讲座之《硅谷商业模式与高科技创新》 ☛ 20121205
我院电子商务专业实践基地揭牌仪式顺利举行 ☛ 20121205
中科院马克思主义研究院程恩富院长讲座海报 ☛ 20121202
第五届“勷勤论坛”学术节分论坛名家讲坛——刘金山教授讲座 ☛ 20121201
第五届“勷勤论坛”学术节分论坛名家讲坛——申曙光教授讲座 ☛ 20121201
第五届“勷勤论坛”学术节分论坛名家讲坛——徐现祥教授讲座 ☛ 20121201
黄楷胤指导的项目获“挑战杯”全国大学生创业计划大赛一金一银佳绩 ☛ 20121129

☆ 第29页 ☆
我院2011-2012学年度研究生年度评优名单公示 ☛ 20121126
华南师范大学第五届“勷勤论坛”名家讲坛 ☛ 20121126
我院研究生在全国大学生社科经典读书报告比赛中获佳绩 ☛ 20121126
人力资源管理系成功举办2009级实习总结大会 ☛ 20121126
华南师范大学经济与管理协会成功举办八周年庆典 ☛ 20121116
我院喜获校2012年新生入学教育特色工作汇报评比一等奖 ☛ 20121116
校团委刘海春书记到我院做报告 ☛ 20121116
中大-暨大-华师三校经济学学术联谊会举行通知 ☛ 20121109
省委书记汪洋批示我校邬锦雯教授关于提高劳动力素质的调研报告 ☛ 20121108
“Young我秀”让青春在运动场上飞扬——我院学生运动会顺利举行 ☛ 20121108
我院成功举办全国第四届大学生物流设计大赛校内选拔赛 ☛ 20121102
广东省高校辅导员胜任力模型研究课题专家研讨会在我院举行 ☛ 20121023
我院2013年接收推免学术型硕士研究生待录取名单（第二批） ☛ 20121021
我院2013年接收推免学术型硕士研究生待录取名单（第一批） ☛ 20121015
我院关于2013年硕士推免生复试安排的通知 ☛ 20120928
我院成功举办2012年迎新晚会 ☛ 20120925
中山大学吴重庆教授讲座 ☛ 20120925
我院学生在深圳三和实业公司毕业实习圆满结束 ☛ 20120914
2013年我院接收推荐免试攻读学术型硕士研究生的通知 ☛ 20120905
院课题组在省政协“我省劳动力转移情况”专题协商会上作专项汇报 ☛ 20120904

☆ 第30页 ☆
胡靖主笔的《2011:广东粮食安全报告》获国家粮食局软科学成果一等奖 ☛ 20120822
2012年公开招聘专职教师面试安排 ☛ 20120717
2012年公开招聘教辅人员面试安排 ☛ 20120717
我院举行“贺惠山”奖学金颁奖仪式 ☛ 20120711
关于我院招聘兼职研究生辅导员的公示 ☛ 20120703
学校教工乒乓球比赛捷报！ ☛ 20120614
谌新民教授主笔的规划获省政府常务会议通过 ☛ 20120611
喜报：经济与管理学院赵学增教授当选为中国《资本论》研究会第九届副会长 ☛ 20120606
经济与管理学院承办中国《资本论》研究会第16次研讨会 ☛ 20120606
中国《资本论》研究会第十六次研讨会暨第九届会员代表大会会务手册 ☛ 20120530
中国《资本论》研究会第十六次研讨会暨第九届会员代表大会会务手册 ☛ 20120530
我院共有4项国家社会科学基金项目喜获立项 ☛ 20120528
姚先国教授学术报告 ☛ 20120516
我院2012年博士研究生复试通知 ☛ 20120516
我院2012年学术型硕士研究生招生各专业拟录取名单 ☛ 20120421
我院2012年学术型硕士研究生待录取与调出事项通知 ☛ 20120415
我院2012年硕士研究生各专业复试名单 ☛ 20120410
我院2012年学术型硕士研究生复试安排 ☛ 20120406
关于我院硕士生招生调剂事宜公告 ☛ 20120331
我校《广东劳动力转移调查报告》获省委书记汪洋批示 ☛ 20120328

☆ 第31页 ☆
我院2011级本科生班级导师工作成绩显著 ☛ 20120327
经管学院开展青年志愿者与离退休教师关爱互助活动 ☛ 20120327
学术报告通知：蔡继明教授对当前中国经济社会（全国两会）热点问题透视 ☛ 20120322
胡靖等应邀访问香港理工大学 ☛ 20120321
南开大学周立群教授讲座 ☛ 20120313
我院2012年接收学术型硕士研究生招生调剂信息 ☛ 20120313
中国《资本论》研究会第16次研讨会暨第9届会员代表大会征文启事 ☛ 20120217
我院2010-2011年度“曾永裕奖学金”候选人公示 ☛ 20111223
我院2011级成功举办“Dancing For You”扫舞盲舞会 ☛ 20111220
新西兰林肯大学胡白丁博士讲座通知 ☛ 20111214
第四届“勷勤论坛”经管学术节创业论坛活动——唐东方讲座 ☛ 20111214
刘志铭教授应邀到全省产业转移经验交流会暨“双转移”学习研讨会做辅导报告 ☛ 20111213
我院人力资源管理专业举行实习总结大会顺利举行 ☛ 20111212
胡靖教授主笔《广东粮食安全报告》获国家粮食局局长肯定 ☛ 20111209
我院2011级本科班级导师见面会顺利举行 ☛ 20111130
著名经济学家张曙光教授到学院讲学 ☛ 20111128
我院领导及学工办老师看望我院南海校区学生 ☛ 20111128
“深化改革与发展转型”高层论坛暨纪念汤在新教授诞辰80周年学术研讨会在我校举行 ☛ 20111128
广东省物价局朱绍华副主任讲座 ☛ 20111126
“深化改革与发展转型”高层论坛暨纪念汤在新教授诞辰80周年学术研讨会讲座具体安排 ☛ 20111124

☆ 第32页 ☆
华南师范大学第四届“勷勤论坛”研究生学术节名家系列讲坛 ☛ 20111123
第四届“勷勤论坛”经管学术节名家讲坛活动——徐现祥教授讲座 ☛ 20111122
张曙光教授讲座通知 ☛ 20111121
我院荣获校暑期社会实践先进单位 ☛ 20111117
第四届“勷勤论坛”留学经验交流活动——美国研究生教育与留学选择 ☛ 20111115
第四届“勷勤论坛”经管学术节名家讲坛活动——韩德强教授讲座 ☛ 20111115
我院2011级健美操院内交流赛顺利举行 ☛ 20111115
第四届“勷勤论坛”经管学术节名家讲坛活动——肖红叶教授讲座 ☛ 20111107
学院第22届工会改选换届圆满成功 ☛ 20111104
热烈庆祝经管学院排球队荣获五连冠 ☛ 20111103
校党委书记胡社军一行到我院调研指导工作 ☛ 20111021
我院研究生毕业生与新生工作做出特色、再创佳绩 ☛ 20111020
我院成功举办新生校园安全常识讲座 ☛ 20111019
院召开学生代表座谈会 ☛ 20111018
2012年我院接收推荐免试攻读学术型硕士研究生待录取名单 ☛ 20111010
我院教授为广东省经济社会发展决策咨询服务再创佳绩 ☛ 20111008
我校经管学院邓顺国教授当选首届“广州市电子商务与网络经济学会”会长 ☛ 20110928
我院关于2012年硕士推免生复试安排的通知 ☛ 20110923
我院荣获华师2011年学生军训标兵连队等五项荣誉 ☛ 20110922
我院召开学科建设工作会议 ☛ 20110909

☆ 第33页 ☆
我院关于2012年接收推荐免试攻读学术型硕士研究生的通知 ☛ 20110905
经济与管理学院隆重举行2011级本科新生开学典礼 ☛ 20110902
经济与管理学院为2011级新生举办专业介绍报告会 ☛ 20110902
我院5位教师喜获2011年教育部人文社会科学研究一般项目立项 ☛ 20110826
全院大会改在27日下午4时在一课201召开 ☛ 20110825
经济与管理学院成功举办电子商务项目资本面对面暨封面网在线创业大赛决赛 ☛ 20110622
我院三教授获省哲学社会科学优秀成果奖 ☛ 20110613
我院2011年研究生导师遴选公示 ☛ 20110613
美国科罗拉多大学杨坚教授到我院讲学的通知 ☛ 20110606
我院10级包揽校区阳光体育活动全部比赛项目冠军 ☛ 20110526
我院隆重举行2010级本科班级导师授聘仪式 ☛ 20110506
我院隆重举行2010级本科班级导师授聘仪式 ☛ 20110506
关于2011级新生兼职班主任拟聘用情况公示 ☛ 20110506
我院团委荣获2011年校“五四红旗团委”光荣称号 ☛ 20110504
我院2011年硕士研究生招生各专业拟录取名单 ☛ 20110504
我院“心灵驿站”心理辅导站正式启动运作 ☛ 20110503
经管学院2010级本科生班级导师名单公示 ☛ 20110422
华南师范大学创业学院首场推介会在大学城校区隆重举行 ☛ 20110418
文佳筠研究员学术讲座 ☛ 20110418
我院2011年学术型硕士研究生复试安排（更新） ☛ 20110408

☆ 第34页 ☆
我院举行校园安全知识教育讲座 ☛ 20110330
心情放飞亚龙湾 ☛ 20110328
我院荣获就业工作先进单位二等奖 ☛ 20110328
广东《资本论》研究会2011年年会暨汤在新教授诞辰80周年纪念会通知 ☛ 20110325
辛岭副研究员与崔奇峰博士学术讲座 ☛ 20110317
齐做瑜伽庆“三八” ☛ 20110310
我院2011年学术型硕士研究生招生调剂信息 ☛ 20110308
张一名研究员学术报告会 ☛ 20110228
我院教授为广东省经济社会发展决策咨询服务成绩显著 ☛ 20110228
院自考办教务员招聘信息 ☛ 20110130
2011年度国家社科基金项目校内初评入围名单公布 ☛ 20110118
现代企业管理、人力资源管理专业本科自学考试2011年春季小考班开始招生！ ☛ 20110111
我院荣获“华南师范大学广州亚（残）运会志愿者工作先进单位” ☛ 20110111
经济与管理学院与外校兄弟学院开展“创先争优”工作经验交流会 ☛ 20110111
张建武教授受聘中国劳动保障科学研究院农民工问题研究中心副主任 ☛ 20110110
颜鹏飞教授学术报告会通知 ☛ 20110106
我院十周年院庆新闻入选华师2010年十大校园新闻候选名单 ☛ 20110105
世界著名经济学家黄有光受聘为我校客座教授并在“新世纪论坛”作学术报告 ☛ 20101227
经济与管理学院十周年院庆暨迎新年首届教工歌唱比赛 ☛ 20101227
经济与管理学院举行建院10周年庆典活动 ☛ 20101224

☆ 第35页 ☆
第64期“华南经济双周论坛”开讲通知 ☛ 20101221
2010年科研成果统计通知 ☛ 20101221
19日院庆庆典活动安排指南 ☛ 20101217
19号院庆当天交通用车安排 ☛ 20101217
余明德 博士学术讲座 ☛ 20101215
中山大学程焕文教授学术讲座 ☛ 20101215
庆祝院庆十周年暨“迎新年”教职工歌唱大赛 ☛ 20101207
热烈庆祝经济与管理学院建院十周年 ☛ 20101123
迎十年院庆系列体育活动圆满成功 ☛ 20101117
学院大会通知 ☛ 20101116
我校创业学院与深圳三和携手共建“华南师范大学大学生创业基地三和实训基地” ☛ 20101111
经管学院隆重举行亚运志愿者出征动员暨誓师大会 ☛ 20101109
经管学院十年庆“说经管” 征文大赛 ☛ 20101105
我院2011年硕士推免生待录取名单公示 ☛ 20101020
第60期“华南经济双周论坛”延期通知 ☛ 20101014
我院职工游泳队在校游泳比赛上获得优异成绩 ☛ 20101011
第60期“华南经济双周论坛” ☛ 20101011
全国第三届马克思主义经济学发展与创新论坛在我校召开 ☛ 20091228
第155期“华南经济论坛”成功举办 ☛ 20160329
